"iteration","null_r"
151,0.131758076268128
152,0.092599989381424
153,0.135344359123415
154,0.106957857068563
155,0.0940610009536128
156,-0.125341290538762
157,0.221650858749859
158,-0.129606734235959
159,0.228508127436018
160,0.304208536367724
161,-0.067681617789183
162,0.124578184927832
163,-0.100775344632781
164,-0.0426089525371517
165,0.111619656762708
166,-0.167900197374101
167,-0.107441661287278
168,-0.0634444405117687
169,0.0283681131205664
170,0.282728856262434
171,0.132542070763321
172,0.0928909021149398
173,-0.101529298667188
174,0.0338010660388253
175,0.18334016584145
176,0.13801536053565
177,0.0166009068988196
178,0.102823377714239
179,-0.0162706760452557
180,-0.0386867337063807
181,-0.0469577974914762
182,-0.138882955473776
183,-0.139298691660344
184,0.155490615777361
185,-0.0243268173446023
186,-0.162769306705917
187,-0.0800272812254399
188,-0.317017282930181
189,0.0537086573626246
190,0.11252914527011
191,0.289491104602007
192,0.0087274068563107
193,0.0996977066532051
194,-0.276971335448118
195,0.0239430000899645
196,0.053974427167622
197,-0.248413699282813
198,-0.00293036008611912
199,0.212657656310144
200,0.0226594306067405
201,-0.0108346989423372
202,-0.0545704805045916
203,0.137603669850122
204,-0.034414063741361
205,-0.148340824406769
206,0.0832827145159845
207,-0.0504658482281209
208,0.00560938056014604
209,0.0591872478201613
210,0.0266027641842991
211,-0.122234667785113
212,-0.072090654761921
213,-0.00442749403098334
214,0.045791795706669
215,0.107316588223956
216,0.123367920156908
217,0.31814635478307
218,0.240387174538277
219,0.0782414170512645
220,0.00620322447179292
221,0.07003498031879
222,0.109051002611335
223,0.167614099277427
224,-0.216268878947331
225,0.0162932726749815
226,-0.236837285761249
227,-0.00602963078574909
228,-0.218051994461715
229,0.0189270918680196
230,-0.0808695104438985
231,0.0902386355972648
232,0.278791557987546
233,0.169034303030693
234,0.181877589322592
235,-0.224306319186954
236,0.157556603839052
237,0.382456609418207
238,0.111532010480489
239,0.146454786939126
240,0.0478774490610288
241,-0.119430586004011
242,0.178643094037913
243,0.135227502084485
244,0.0590626364678095
245,-0.0194751430276727
246,0.123806187683699
247,0.225553599024862
248,0.0900306630360045
249,0.213564666619818
250,-0.0879038213557523
251,-0.137920391761231
252,0.0555305493118394
253,-0.0464615474058734
254,-0.00597689264109699
255,0.181386572044673
256,0.146634032847799
257,0.126554360915681
258,-0.0213789408098009
259,0.292246444169351
260,-0.111331454204995
261,0.0037074701866831
262,-0.122803505902023
263,0.145020123926568
264,-0.172132579351627
265,0.224253971194547
266,0.160600312965268
267,-0.176668496914543
268,0.204806573723578
269,0.212533279130456
270,0.0985843802180646
271,-0.0808373676841269
272,0.270661741259215
273,0.131997230710794
274,0.0926268238799719
275,-0.0708147772899666
276,-0.128803390477042
277,0.175668400216849
278,0.288818059501691
279,-0.0206231934823153
280,0.191358717406742
281,0.0119326144851047
282,-0.0214164391269763
283,-0.144842301650454
284,-0.24232925978956
285,0.114110830496802
286,-0.256204111619375
287,0.270703449150707
288,0.101325982636257
289,-0.115321938071732
290,-0.0338605116973359
291,-0.0594561258735779
292,0.429496224818864
293,-0.0886261947776713
294,0.099684500878695
295,0.0728611302906772
296,-0.0120106792816753
297,0.0733820126722753
298,-0.16154406406033
299,0.126114354353846
300,0.144082444282667
301,0.021980414335151
302,0.115617651807263
303,0.182095851993633
304,0.0487385924719591
305,0.00764453717221936
306,0.0711154439124294
307,-0.0737450407175106
308,0.0519445513852276
309,-0.21066359749263
310,-0.160681012252688
311,-0.366033500907983
312,0.00802762578944646
313,0.396483528522055
314,0.0373514351648942
315,0.113936557758269
316,-0.0821964305151742
317,0.0743744202056822
318,0.0841515164178321
319,0.0246941521505279
320,0.259683083691417
321,-0.00203347346569253
322,0.165312083314901
323,0.200653212295502
324,-0.186716378698389
325,0.198309750786405
326,0.094583873562119
327,-0.0325255576203449
328,0.0868064377492738
329,0.0125116352547463
330,-0.42345528574778
331,0.251046514299733
332,0.0644971708099504
333,0.100224641074181
334,-0.0171602972304272
335,0.0447347709176044
336,0.301729304863109
337,0.0763032734937903
338,0.0234001330743193
339,0.0333308179492774
340,0.00911616493845349
341,-0.00403777811069186
342,0.12018504533007
343,0.200842983775485
344,0.385577849189425
345,-0.0482105678747022
346,-0.0635470136230613
347,0.0920223016505936
348,0.186946678959362
349,0.0133123892843159
350,0.0334832289982554
351,0.0932059220953835
352,0.0323858837097036
353,0.218132869948356
354,-0.0599965015962955
355,-0.14313491773877
356,-0.00474842741867463
357,-0.166514852283631
358,0.0921705817275891
359,0.102382301387562
360,-0.060592986143295
361,-0.0121899882707091
362,-0.0583675859483497
363,0.032574818851657
364,-0.161390922017772
365,0.0114854818930289
366,0.131541051986435
367,-0.281377784537471
368,0.223734999074172
369,0.0184186163569766
370,0.149012835475662
371,0.0830589138198061
372,-0.0262607107063536
373,0.145190140216883
374,0.0222916285736662
375,-0.273908797614884
376,0.427131471713251
377,-0.0719103349236655
378,0.0177619554283496
379,0.318869042514135
380,-0.168778474013657
381,-0.0491699913784253
382,0.0620346961031359
383,0.0371608319662309
384,0.344697776043616
385,-0.184110022758512
386,-0.115866399828558
387,0.0475038994259613
388,-0.0748396955975002
389,-0.0112993178578658
390,-0.0442774096051646
391,-0.0126627200556966
392,0.100314094645866
393,0.0143656640422128
394,-0.235073503794866
395,-0.0411112194366818
396,0.0258438204375171
397,0.0962943022378364
398,-0.0351183499187164
399,-0.0535868109462601
400,0.156628983584177
401,0.0464862178527384
402,-0.0076242149815183
403,0.0596832454666957
404,-0.00510681960705395
405,-0.194346088895153
406,0.097808597153299
407,-0.0293335100490224
408,-0.103112210051095
409,-0.251869122232853
410,0.229814365379648
411,0.180386453148012
412,0.103048794928277
413,-0.114587978038304
414,0.109927438397124
415,0.133563880721407
416,-0.103899433736706
417,0.0527075610678764
418,0.10777163033617
419,-0.104875204029949
420,-0.274162245107188
421,-0.17688743392057
422,0.254449063683835
423,0.193065495700436
424,-0.179166279679635
425,0.195007292806627
426,-0.331138070055264
427,-0.112365701182575
428,0.243766200293447
429,-0.0548470564062281
430,0.358811953568182
431,0.067976451286044
432,-0.120066458399569
433,-0.0768338435975506
434,0.0720972964905532
435,0.0843485659084166
436,0.223327562819389
437,-0.0556953306587004
438,0.117023976013174
439,0.101382283037563
440,-0.0233954574929589
441,-0.261295983546298
442,0.0536200235991542
443,0.170265430271233
444,0.0111105283235426
445,-0.00949107427905432
446,0.0670612592172624
447,-0.190875535140194
448,0.0211251798239428
449,-0.0012295207214205
450,0.170121913225413
451,-0.268330143709878
452,-0.031766306345679
453,0.163633048142749
454,0.0680663014024217
455,0.0384207340169604
456,-0.234988218264564
457,0.138614358968305
458,0.144936965549878
459,0.00200003780113941
460,0.0191776071657577
461,-0.0924394666245126
462,-0.085206702689482
463,0.148172794476057
464,-0.00926932707083583
465,-0.0914318331415765
466,-0.0985444054741562
467,-0.0495451110401429
468,-0.174884962210249
469,0.208275702565898
470,-0.362495193687912
471,-0.0713315954953868
472,-0.0767834273059048
473,0.159419884588183
474,0.282369251534493
475,-0.32609030651303
476,-0.040990968661418
477,-0.382270936683305
478,0.0247615039162543
479,0.00356803800938309
480,0.195336187254656
481,-0.0335019316653347
482,0.197794334481483
483,-0.0199101726472381
484,-0.168561581617062
485,-0.0595165398087957
486,0.0438955977151344
487,-0.00703126031531089
488,-0.0716011271758932
489,-0.15593495092532
490,-0.0397759593169014
491,-0.134288305648357
492,0.171929731106996
493,0.134234858188488
494,-0.304225262237702
495,-0.0166570058460073
496,0.157804975152496
497,0.0264774160839388
498,0.199296711644523
499,0.262144568651283
500,-0.11436734811426
501,-0.187440787488526
502,-0.077696091318566
503,-0.00763480983944053
504,-0.0472925165936323
505,0.0733284270820369
506,0.223963821700904
507,0.0746399837432773
508,-0.18065575233154
509,0.0922016090371286
510,-0.0225221778212639
511,-0.0913134905176644
512,-0.288147829656852
513,0.0931205837982207
514,-0.0367483212873595
515,0.0349575764662843
516,-0.0490996115998638
517,0.0279363616595334
518,-0.0212146545873089
519,-0.0868950590395605
520,0.18978986102006
521,0.0476078308892529
522,-0.277330716468095
523,-0.0628021559466486
524,0.00503889733683935
525,0.226159932042477
526,0.219404203754631
527,-0.0836478282972835
528,-0.157404414215782
529,0.279865005944335
530,-0.0380949663341287
531,-0.173225617284884
532,0.174263143809637
533,-0.201529020746461
534,0.0485462960531668
535,0.163233624681539
536,-0.0429583613008596
537,-0.105406734460244
538,0.203755397853048
539,-0.0560817877883782
540,0.105502327575311
541,-0.50722662941742
542,-0.1480540673836
543,0.100237209900697
544,-0.245240664108497
545,-0.0258692492570906
546,-0.0405787906782444
547,-0.178133267637669
548,0.165606960054129
549,0.0855795755793039
550,-0.0110985359408484
551,0.0967695915186438
552,-0.00901795256514816
553,-0.163093111727426
554,0.257329997027082
555,0.258769167925313
556,-0.0702814098528341
557,-0.292763662313833
558,-0.0544205805971737
559,-0.184010751543881
560,0.000122667196833667
561,0.054376899055693
562,-0.0932017271412427
563,-0.14549376905392
564,0.126660100808156
565,0.0867269935082286
566,0.0156694360935527
567,-0.0728156577592435
568,-0.0843471791632653
569,0.0686955017125576
570,0.0269810982845311
571,0.128327955991716
572,-0.0185144598880791
573,-0.10614511770926
574,0.100662131812855
575,-0.150269090727853
576,-0.183548463032766
577,0.053822209173138
578,-0.0985661259760973
579,0.0662371921621208
580,-0.043755733505665
581,0.129598389099404
582,0.0108668411071673
583,-0.213687625093676
584,-0.333190332467642
585,-0.194096981750823
586,0.276204273775928
587,0.19010970429504
588,-0.0687117182686008
589,0.00905007339010069
590,0.110542040886918
591,-0.276367810338595
592,-0.00909616278716094
593,0.0846823635002319
594,-0.0873028846943842
595,0.178319691769995
596,0.0444969719106903
597,0.0971097752034682
598,-0.0873419754086616
599,-0.0296645191109246
600,-0.141881594390937
601,0.15726045357216
602,-0.172197316751805
603,-0.0130674671548257
604,-0.130852348861701
605,-0.185952593000081
606,-0.0121231982511175
607,0.0687486133262097
608,-0.153626137026154
609,-0.18348529890012
610,-0.0938267601611226
611,0.0934323153900251
612,0.262246297281356
613,-0.0537250495859086
614,0.165878786527348
615,-0.0606951518474122
616,0.168338351406945
617,-0.195350918421015
618,0.182458914354958
619,0.136664792726746
620,0.0636052352103858
621,-0.16152406004424
622,-0.217515912772291
623,-0.140070617493585
624,0.105786854591691
625,-0.152886543822555
626,0.0712380610219815
627,0.271629221940069
628,-0.150977856934489
629,0.0268234020662268
630,0.0133745065536841
631,0.0526059840996044
632,0.102538441301621
633,-0.162271015593189
634,-0.0969310668799885
635,-0.152047449182602
636,-0.3308170084136
637,0.025884582596745
638,0.0072711448223315
639,-0.0330674556686325
640,-0.0749622258046274
641,0.0292723385692724
642,-0.116246577086586
643,-0.0553953074220917
644,0.0874416830478476
645,-0.0763019618231225
646,0.180376603972397
647,0.0132414498080129
648,0.0633760706986279
649,0.108755612343979
650,0.0263510971067439
651,0.125259477320539
652,0.206942483644965
653,0.219907756450649
654,-0.0595005112216931
655,0.208740606976295
656,0.204923093722
657,-0.0268156785086372
658,-0.123601209094882
659,-0.0542733186906079
660,-0.221986618596675
661,0.0891043224745658
662,0.027044902008756
663,-0.208026178413586
664,0.244962586419529
665,0.146688493058319
666,0.287451856616312
667,-0.185264852358725
668,-0.279223258531239
669,-0.148910250780771
670,-0.0712502076402264
671,-0.14177852844164
672,-0.0982607908098956
673,0.0344365935648246
674,-0.0135113686648201
675,-0.0543777091373891
676,-0.151137903172683
677,-0.0419639323939451
678,-0.182718886145114
679,-0.17682856011631
680,-0.299259659487698
681,0.0598500386346526
682,0.0277736664010836
683,-0.0978677370130554
684,0.0338760269572127
685,-0.237898093750208
686,0.0345933817210094
687,-0.246057167451753
688,0.0962774038816016
689,-0.139178612477226
690,-0.0407504415767877
691,0.00734033075498423
692,0.0508585135545598
693,0.180190578578632
694,-0.38427047826999
695,0.126247526432752
696,0.133595022059878
697,0.0647277760316422
698,-0.0718950347358054
699,0.127399421436835
700,-0.154645430251533
701,-0.0544087793247673
702,0.160288061211252
703,-0.132853216976964
704,-0.00976447727428512
705,-0.12225875674312
706,-0.0651820966410224
707,0.0923541209099539
708,-0.193557344329359
709,0.229980578365903
710,0.000548676107147525
711,0.037104974731786
712,0.0196052884867683
713,0.2243240626481
714,-0.214114087429473
715,0.00922419583134685
716,-0.178300087434571
717,-0.116625324109277
718,0.0491344891592759
719,0.0694963722939793
720,-0.0449783316326183
721,0.0786848644882378
722,-0.285691475967849
723,0.00599301299900212
724,0.0661225883736553
725,-0.293812938867442
726,-0.0280630324781023
727,0.00572475268261722
728,0.00458963534760799
729,-0.0867682194957172
730,-0.0744928813537833
731,-0.0283527053954063
732,-0.0333827392531561
733,0.0420844789697016
734,-0.145234815493087
735,-0.00659194727516436
736,-0.0826185008721463
737,-0.253439603591929
738,-0.249123368185328
739,0.0538370783245237
740,-0.21896971157372
741,-0.137930115481744
742,0.282837084424441
743,0.0746955076013807
744,-0.088204576887317
745,-0.0827209139319884
746,-0.28984659484994
747,0.0905017254221558
748,0.244703030541716
749,0.0221874092703867
750,-0.101821047458407
751,0.0957510475813481
752,-0.000711570380060873
753,-0.152343763421717
754,-0.0509689533302018
755,-0.0380635595317568
756,-0.248828604012118
757,-0.185148341222885
758,-0.213122901288179
759,-0.140047812051702
760,0.0862476136047645
761,0.148335872624789
762,0.0342414108224232
763,0.0350560505481148
764,0.0530125099174773
765,-0.0538270458697142
766,0.163243583879173
767,-0.0422756589251915
768,-0.106459485727704
769,-0.048521690035613
770,0.336139815683133
771,0.00669382134407276
772,-0.0548124929292897
773,-0.0610322131285755
774,-0.183424321461426
775,0.0118873025586421
776,0.119874315983988
777,0.015451102789511
778,0.0959073295121497
779,0.0805961643023327
780,0.12652869200186
781,-0.270819875679516
782,-0.0977385044417184
783,-0.0404015607411757
784,0.0017525330374024
785,0.153469148803141
786,0.0144521203570551
787,-0.225137870158002
788,-0.171878155634618
789,-0.111387801108869
790,0.217346780414768
791,-0.00128436265454888
792,0.0184362109428258
793,0.00399403650939126
794,-0.177253888595001
795,-0.0431438195995246
796,0.0168796118572065
797,0.141147400627056
798,0.143872825550206
799,0.146301897969582
800,-0.00840109577221748
801,-0.133725291818536
802,0.0565446490353025
803,-0.165136295006902
804,-0.0769096557969465
805,0.0369484004432945
806,-0.00784472170362589
807,-0.126866803976988
808,0.097445014319858
809,0.397253576836119
810,0.108900337854628
811,0.116909854490301
812,-0.11067380388668
813,-0.120928356502388
814,0.167162287662731
815,0.10005221979913
816,0.127266619144263
817,0.0649947950167624
818,-0.133069359588123
819,-0.0522347055254829
820,-0.126491103375425
821,-0.112375953554601
822,0.0370733751054774
823,-0.267288143323446
824,0.200876300431215
825,-0.00576627224867728
826,-0.125500397316925
827,0.0528974499312689
828,0.107746276842257
829,-0.224885525990948
830,-0.113101306026706
831,0.20166080915026
832,0.121936141811354
833,0.260503365152448
834,0.0820998307019225
835,0.285352457378443
836,0.176760344240991
837,0.0869289219847734
838,-0.0467549148083343
839,0.242856529271365
840,0.194675899903506
841,0.013070880019235
842,-0.144532668806142
843,-0.073917346442151
844,0.174543495551619
845,0.217999158018666
846,0.185511607779009
847,0.177287097669386
848,-0.119686786793205
849,0.112441448183716
850,-0.0257726547596108
851,-0.13687273650111
852,-0.139196041651795
853,-0.0427803101856324
854,0.142686846039177
855,-0.1521100162613
856,0.0148237685024646
857,-0.191638243061761
858,-0.322986016394599
859,0.34514469515404
860,-0.00863568774839314
861,-0.0160438937935476
862,0.129718201700283
863,-0.317717292601247
864,0.0638289726207705
865,-0.0489922909127833
866,0.115958665011405
867,0.0545695952206283
868,0.160155665117954
869,0.043022548070112
870,-0.194697145009565
871,-0.0619035692485976
872,-0.0526924525091236
873,-0.0570731292816409
874,0.271230363717663
875,-0.0587277727242495
876,-0.166892518065535
877,-0.145904871714407
878,0.052445527767916
879,0.107425040553164
880,0.191795933668392
881,-0.0240088538192782
882,-0.193615280679147
883,0.0636120963295394
884,0.122775408856672
885,0.198760937630912
886,-0.265158452170829
887,-0.0243669051542732
888,-0.0152817947437474
889,0.148714981611148
890,0.00857481544725755
891,-0.0349457844113808
892,-0.0488505744049701
893,0.0694903745827339
894,-0.0954224516179943
895,-0.280238823859646
896,0.00817497203753367
897,0.0987793134265533
898,0.120390563030084
899,0.103194011682464
900,0.19006123059946
901,0.282392784067163
902,0.0874286081147645
903,0.0187130783024688
904,0.199955512012571
905,-0.0171848672854956
906,0.269426881792446
907,0.0329073295168835
908,-0.0878751972390231
909,-0.12384202620434
910,-0.145405161240351
911,0.337063991101582
912,0.304422203017264
913,-0.0233590827013929
914,0.288664735324799
915,-0.0476924291079218
916,0.00698958006199342
917,0.0185054805044447
918,0.0491490820181146
919,-0.107597528023087
920,0.0801396198570421
921,-0.171335531363588
922,-0.101357277203853
923,0.223193536847137
924,-0.0301668203352368
925,0.0365383701187306
926,-0.107203757432571
927,-0.0153466187460293
928,-0.065880191459535
929,-0.0213456473763703
930,-0.242373523797337
931,0.0157079998449277
932,-0.0947791271824555
933,0.16038053970154
934,-0.0761484542183254
935,0.159954696507051
936,0.0293254973918218
937,-0.159026506757908
938,-0.198001266904575
939,-0.240452324256848
940,0.125941552318759
941,-0.056485332182747
942,0.156162636972418
943,-0.0700593805102639
944,0.0759225044639365
945,-0.245769491144186
946,-0.198653654151636
947,-0.104762574871515
948,0.0934699561308103
949,0.232886954261952
950,0.0905935538314455
951,0.0437598509430279
952,-0.131875122493383
953,-0.130999783610894
954,-0.0729752560207304
955,0.0681883705350097
956,0.125537423477371
957,0.200775214408853
958,0.142514091325713
959,-0.114471495345475
960,-0.124356000968009
961,-0.155455209638862
962,-0.00271808247071165
963,0.323348367608945
964,-0.150504187931773
965,0.0431896396876378
966,-0.0158095774552705
967,0.119046797293847
968,-0.029703430355554
969,0.0902800184803066
970,-0.0247516553119063
971,0.0220238953296145
972,0.132154076032152
973,0.212247734399079
974,-0.16291663237632
975,-0.0745052599862146
976,0.107592839575261
977,0.0541290866701238
978,0.129003384290197
979,-0.203445231285064
980,0.101330058855007
981,0.0184078650586217
982,-0.018009930905968
983,0.0586351863177241
984,-0.0134471006570568
985,-0.166041396186822
986,-0.0122180889759675
987,0.222978900580569
988,-0.269239086994499
989,0.193818788160653
990,0.0989043781048786
991,-0.308799523845148
992,0.131363596178642
993,-0.0172056661483846
994,0.15097113682216
995,-0.156003107095443
996,-0.275731690460018
997,-0.206900858566541
998,0.0208326301322185
999,-0.0931095145147493
1000,-0.0742493890004305
1001,-0.0348023445823781
1002,-0.0226853289514359
1003,0.253131638194394
1004,0.115479555339464
1005,-0.124980580616002
1006,0.0051318276284294
1007,0.147308249019521
1008,-0.107772459237442
1009,0.0059934315491356
1010,0.0552433523695917
1011,-0.106790293884324
1012,-0.0130283925697894
1013,0.0871052401107292
1014,0.0508903795952801
1015,7.81942784220356e-05
1016,0.119770326696673
1017,0.0705933013880323
1018,0.06382514313566
1019,-0.0481217641760926
1020,-0.359468230422961
1021,-0.0969345842549295
1022,0.112518690850855
1023,-0.183575399252125
1024,-0.0374726564550699
1025,-0.199866828277269
1026,-0.115739834812446
1027,-0.154058614796521
1028,-0.0199833054800121
1029,-0.0316116637106605
1030,-0.245052424912106
1031,0.0151008319639897
1032,0.232126418997898
1033,0.0329127022633112
1034,-0.077848982286533
1035,-0.139802417069275
1036,0.377261784537605
1037,-0.180454894805234
1038,0.34339239138194
1039,-0.17006769179596
1040,-0.0774745124889769
1041,-0.120779414740944
1042,0.160566287295923
1043,-0.0899123486683589
1044,0.114129093893389
1045,-0.0810200683283135
1046,-0.0163571496852972
1047,-0.125642698168031
1048,-0.115553477727953
1049,-0.107564564013129
1050,0.028206385518442
1051,-0.100621822422169
1052,-0.0199894834734822
1053,-0.0490827890087801
1054,0.0919771328622224
1055,0.0259944936961329
1056,-0.00469206579676516
1057,0.102180673761364
1058,-0.0876383510562839
1059,0.00942554718098481
1060,0.205678228289286
1061,0.121761644475631
1062,0.305029768857767
1063,0.0433030852886587
1064,0.109392038350596
1065,0.0184235907285091
1066,-0.160083378576323
1067,0.141557770371002
1068,-0.0692979334419856
1069,0.0912079357122328
1070,-0.276276125790901
1071,-0.191675992182155
1072,0.0859821061782704
1073,0.388044544984329
1074,-0.1239003921885
1075,0.0553024231498364
1076,-0.0452516667843327
1077,-0.0401042340157468
1078,-0.0957723610886956
1079,0.110945773765849
1080,0.420144732811765
1081,-0.00700327831352505
1082,-0.34498124546348
1083,-0.0618688547219607
1084,-0.266854117377523
1085,0.0935817615152117
1086,0.016143836080232
1087,-0.150050131698968
1088,0.200619157914325
1089,-0.105643727379684
1090,-0.0287304811762029
1091,-0.236104482398727
1092,0.19565802773262
1093,-0.255327374345
1094,-0.280098288384775
1095,-0.0819540693470439
1096,-0.281545295654723
1097,0.0526212208003854
1098,0.158755941896151
1099,-2.08703957538872e-05
1100,-0.0727914161251194
1101,0.014773664900752
1102,0.0985237711957707
1103,0.206425319286685
1104,0.0693420544575442
1105,-0.104625941580334
1106,0.0861465952733011
1107,-0.129275841706644
1108,0.336874557267646
1109,0.0020894299242536
1110,-0.2808797258209
1111,-0.023086818901458
1112,-0.215873923622947
1113,-0.151119831548374
1114,0.0193147131105894
1115,-0.030704712623792
1116,-0.22447675533406
1117,0.195755757097063
1118,0.199358275150331
1119,-0.104964534132271
1120,-0.017885071332988
1121,0.0434292587771292
1122,0.147991144454413
1123,0.0698666179689746
1124,-0.00837751725078363
1125,-0.00105262799287625
1126,-0.0030086675477918
1127,-0.00795672567692009
1128,-0.0274233423391618
1129,-0.0660745244947057
1130,-0.0105073732576964
1131,-0.310808556450561
1132,-0.0549067741511789
1133,-0.0919911912803188
1134,0.0279751980845288
1135,0.123147588686912
1136,-0.0889502551992963
1137,0.0194307444006841
1138,-0.00792694600309272
1139,-0.256173934035879
1140,0.0161858620819702
1141,-0.161486188620147
1142,0.023967581788875
1143,-0.0190359503053845
1144,-0.139385921426778
1145,-0.116262338329717
1146,-0.182910810595369
1147,0.050817619380052
1148,-0.0318353881512451
1149,-0.192275936817281
1150,-0.142546631772799
1151,-0.0921608466377882
1152,-0.068723741308251
1153,-0.176733903829079
1154,0.180013119146895
1155,-0.226343108153612
1156,-0.170049066613837
1157,0.113809831775598
1158,0.142842363082646
1159,0.0808227359095456
1160,-0.220336708170463
1161,-0.0856368561962718
1162,-0.120306719748367
1163,0.261351801276263
1164,-0.0879649758087516
1165,0.0411276877932499
1166,-0.162759722486212
1167,0.0726664330064698
1168,-0.122218604330767
1169,-0.186975260957289
1170,-0.191412055562718
1171,0.21265971638709
1172,0.119181442131928
1173,-0.290235189771001
1174,-0.0404502936772797
1175,0.11494627651212
1176,0.00201048465204071
1177,-0.157711848694829
1178,0.207422948261621
1179,-0.0671893746549286
1180,0.073993267333705
1181,-0.0264299234100433
1182,0.0782373544069038
1183,0.00864400913856317
1184,0.026076850853435
1185,-0.0242398774199742
1186,0.0159665050121366
1187,-0.131920735864967
1188,0.176450119757147
1189,-0.137059047328425
1190,-0.124588852307665
1191,-0.195427901888219
1192,0.0277417434088101
1193,0.11159692126808
1194,-0.123986966107945
1195,0.0173100198205222
1196,0.138480877708159
1197,-0.0717637045218601
1198,-0.110559920402529
1199,-0.124532016645371
1200,0.207074791029871
1201,-0.047345925871635
1202,0.250308454101392
1203,0.232573411455997
1204,0.171765871856123
1205,-0.275450523100476
1206,-0.14291933173263
1207,-0.0996881051246038
1208,0.0125843211178666
1209,-0.133477308014163
1210,-0.0746717301788459
1211,-0.0304830903692225
1212,-0.133768938227423
1213,0.0562042261059923
1214,0.0845524058388316
1215,0.184211490154871
1216,-0.376144314836199
1217,-0.111711728917628
1218,0.115580389940364
1219,-0.0917337154585328
1220,-0.0426983668925699
1221,-0.0625181699806005
1222,0.0772661755411302
1223,-0.119177048938021
1224,0.246905345583208
1225,0.137978154874954
1226,-0.197364766833812
1227,0.232807817499287
1228,-0.0164533089646709
1229,0.029746555090374
1230,-0.0770765846279473
1231,0.133382949626027
1232,0.165392393598064
1233,-0.00503141384410552
1234,-0.0858498370166066
1235,0.109968106417371
1236,0.0806765954616832
1237,-0.107531285607469
1238,0.227654881319037
1239,0.363613267661102
1240,-0.20227349329437
1241,0.0720161614917605
1242,0.147876327267736
1243,-0.120078302264693
1244,0.024123276100285
1245,0.232843260098028
1246,-0.227292210788689
1247,0.17687876272031
1248,0.162024855013459
1249,0.119606032401756
1250,0.138057067741545
1251,0.0390111562503259
1252,0.115372500734914
1253,0.216671182506354
1254,0.0174953681823277
1255,-0.000875835532063614
